id,text,date
"1935268487938630005","Was talking to a cracked engineer about their new born and I asked how old he was: “He’s zero”","2025-06-18"
"1935072996210655267","Hey babe, wanna grab a drink at Club Linkedin?","2025-06-17"
"1932507834928804339","I could live here","2025-06-10"
"1925369942892814353","Apple fumbling Jony Ive is 100% due to their compensation structure. There are some employees who are worth 10 billion dollars to your market cap—and that is completely outside of their comfort zone.","2025-05-22"
"1932272638719676700","Scratch that: some employees are worth $100 billion","2025-06-10"
"1932236714153513214","I am glad to hear that the federal government ($36 trillion in debt) is now planning to buy stocks for every newborn in America.

But we’re stopping too short: we need to begin government purchases of meme coins. 

I don’t want to live in a country that deprives its people of","2025-06-10"
"1931872335931580803","If someone can find me a +2 bedroom house in this box to rent that was remodeled in the last 15 years, I will:

• Promote your product to my 500,000 followers
• Provide free growth advisory for 2 months
• Recruit a tier-1 product designer for you","2025-06-09"
"1931886911188242779","> I found you a house!
*Sends a 2 bedroom motel room on the side of a freeway*
> Can you promote my token?","2025-06-09"
"1931553407195574315","In LA, you can tell if you’re investing in a scam (with 99% accuracy) by the haircut of the founder.","2025-06-08"
"1931558471276593517","Relevant:","2025-06-08"
"1931413959086637170","Little life hack to get Ubers for 60% off:

Put yourself in a box and order Uber Courier","2025-06-07"
"1929327857551241653","Does anyone have any leads on a +2 bed house in Palo Alto? Looking for at least a 3 month lease so I have a place to stay while advising companies there.

I’ll pay cash and also double your app’s downloads.","2025-06-02"
"1930989672240419263","The best part of X is when all the people you have parasocial relationships with show up in the same story. It’s like a Marvel movie for people with autism.","2025-06-06"
"1930984058416173318","Maybe for the next president, we elect a completely humorless and boring accountant","2025-06-06"
"1930870722559103435","If this happened every day, the app would be No. 1 in the world","2025-06-06"
"1930808143883203038","Who is the best data scientist you've ever worked with?","2025-06-06"
"1930725491939443188","Hey Bluesky users, come on in. The water is warm.","2025-06-05"
"1930687287769096567","Buckle up, boys. It’s going to be a wild day on X.","2025-06-05"
"1930259275718303827","Leaving NYC in a few days for the foreseeable future. I will return when I have more money.","2025-06-04"
"1929872825592025440","Forgot my laptop on a flight. Said it was my grandma’s ashes. Managed to bring the plane back to the terminal. 

Created an incredible amount of shareholder value this morning.","2025-06-03"
